pgc_name,full_pgc_name,hubb,E,Irr,S0,SBa,SBb,SBc,Sa,Sb,Sc
PGC 31083  ,PGC0031083,SBc,0,0,0,0,0,1,0,0,0
PGC 32343  ,PGC0032343,Irr,0,1,0,0,0,0,0,0,0
PGC 24428  ,PGC0024428,Sb,0,0,0,0,0,0,0,1,0
PGC 39418  ,PGC0039418,Sa,0,0,0,0,0,0,1,0,0
PGC 45506  ,PGC0045506,Irr,0,1,0,0,0,0,0,0,0
PGC 27169  ,PGC0027169,Sc,0,0,0,0,0,0,0,0,1
PGC 23609  ,PGC0023609,Sc,0,0,0,0,0,0,0,0,1
PGC 22941  ,PGC0022941,Sc,0,0,0,0,0,0,0,0,1
PGC 47270  ,PGC0047270,SBc,0,0,0,0,0,1,0,0,0
PGC 35181  ,PGC0035181,S0,0,0,1,0,0,0,0,0,0
PGC 29427  ,PGC0029427,Irr,0,1,0,0,0,0,0,0,0
PGC 39312  ,PGC0039312,Sa,0,0,0,0,0,0,1,0,0
PGC 22698  ,PGC0022698,Sb,0,0,0,0,0,0,0,1,0
PGC 45880  ,PGC0045880,E,1,0,0,0,0,0,0,0,0
PGC 39615  ,PGC0039615,Irr,0,1,0,0,0,0,0,0,0
PGC 56755  ,PGC0056755,E,1,0,0,0,0,0,0,0,0
PGC 33269  ,PGC0033269,Sb,0,0,0,0,0,0,0,1,0
PGC 46372  ,PGC0046372,Sc,0,0,0,0,0,0,0,0,1
PGC 56476  ,PGC0056476,Sb,0,0,0,0,0,0,0,1,0
PGC 44838  ,PGC0044838,SBb,0,0,0,0,1,0,0,0,0
PGC 37697  ,PGC0037697,SBc,0,0,0,0,0,1,0,0,0
PGC 55273  ,PGC0055273,Irr,0,1,0,0,0,0,0,0,0
PGC 52942  ,PGC0052942,SBa,0,0,0,1,0,0,0,0,0
PGC 32863  ,PGC0032863,Sb,0,0,0,0,0,0,0,1,0
PGC 39461  ,PGC0039461,Irr,0,1,0,0,0,0,0,0,0
PGC 22418  ,PGC0022418,Sa,0,0,0,0,0,0,1,0,0
PGC 39353  ,PGC0039353,SBb,0,0,0,0,1,0,0,0,0
PGC 46127  ,PGC0046127,Irr,0,1,0,0,0,0,0,0,0
PGC 41239  ,PGC0041239,Irr,0,1,0,0,0,0,0,0,0
PGC 45781  ,PGC0045781,SBc,0,0,0,0,0,1,0,0,0
PGC 42362  ,PGC0042362,Sc,0,0,0,0,0,0,0,0,1
PGC 21578  ,PGC0021578,SBc,0,0,0,0,0,1,0,0,0
PGC 43504  ,PGC0043504,Sc,0,0,0,0,0,0,0,0,1
PGC 36265  ,PGC0036265,SBc,0,0,0,0,0,1,0,0,0
PGC 21680  ,PGC0021680,Sc,0,0,0,0,0,0,0,0,1
PGC 24575  ,PGC0024575,SBc,0,0,0,0,0,1,0,0,0
PGC 55864  ,PGC0055864,Sa,0,0,0,0,0,0,1,0,0
PGC 39864  ,PGC0039864,Irr,0,1,0,0,0,0,0,0,0
PGC 53674  ,PGC0053674,Sb,0,0,0,0,0,0,0,1,0
PGC 48777  ,PGC0048777,Sc,0,0,0,0,0,0,0,0,1
PGC 26283  ,PGC0026283,Sc,0,0,0,0,0,0,0,0,1
PGC 50457  ,PGC0050457,Irr,0,1,0,0,0,0,0,0,0
PGC 30334  ,PGC0030334,Sb,0,0,0,0,0,0,0,1,0
PGC 32342  ,PGC0032342,Sa,0,0,0,0,0,0,1,0,0
PGC 56450  ,PGC0056450,E,1,0,0,0,0,0,0,0,0
PGC 39237  ,PGC0039237,Sa,0,0,0,0,0,0,1,0,0
PGC 39785  ,PGC0039785,SBc,0,0,0,0,0,1,0,0,0
PGC 57521  ,PGC0057521,Sc,0,0,0,0,0,0,0,0,1
PGC 21819  ,PGC0021819,Sc,0,0,0,0,0,0,0,0,1
PGC 34195  ,PGC0034195,SBa,0,0,0,1,0,0,0,0,0
PGC 21755  ,PGC0021755,SBa,0,0,0,1,0,0,0,0,0
PGC 53657  ,PGC0053657,Sb,0,0,0,0,0,0,0,1,0
PGC 53335  ,PGC0053335,Sc,0,0,0,0,0,0,0,0,1
PGC 36953  ,PGC0036953,SBc,0,0,0,0,0,1,0,0,0
PGC 24654  ,PGC0024654,Sb,0,0,0,0,0,0,0,1,0
PGC 49889  ,PGC0049889,Sc,0,0,0,0,0,0,0,0,1
PGC 55066  ,PGC0055066,SBb,0,0,0,0,1,0,0,0,0
PGC 50588  ,PGC0050588,E,1,0,0,0,0,0,0,0,0
PGC 51541  ,PGC0051541,Sb,0,0,0,0,0,0,0,1,0
PGC 52194  ,PGC0052194,SBc,0,0,0,0,0,1,0,0,0
PGC 52263  ,PGC0052263,Irr,0,1,0,0,0,0,0,0,0
PGC 53441  ,PGC0053441,SBb,0,0,0,0,1,0,0,0,0
PGC 52114  ,PGC0052114,S0,0,0,1,0,0,0,0,0,0
PGC 52107  ,PGC0052107,SBb,0,0,0,0,1,0,0,0,0
PGC 36897  ,PGC0036897,S0,0,0,1,0,0,0,0,0,0
PGC 37136  ,PGC0037136,Sb,0,0,0,0,0,0,0,1,0
PGC 35015  ,PGC0035015,Sb,0,0,0,0,0,0,0,1,0
PGC 21513  ,PGC0021513,SBc,0,0,0,0,0,1,0,0,0
PGC 40296  ,PGC0040296,Sb,0,0,0,0,0,0,0,1,0
PGC 23843  ,PGC0023843,Sb,0,0,0,0,0,0,0,1,0
PGC 23691  ,PGC0023691,Irr,0,1,0,0,0,0,0,0,0
PGC 53699  ,PGC0053699,Sa,0,0,0,0,0,0,1,0,0
PGC 26338  ,PGC0026338,Sc,0,0,0,0,0,0,0,0,1
PGC 35720  ,PGC0035720,E,1,0,0,0,0,0,0,0,0
PGC 47469  ,PGC0047469,Sc,0,0,0,0,0,0,0,0,1
PGC 56778  ,PGC0056778,SBc,0,0,0,0,0,1,0,0,0
PGC 26631  ,PGC0026631,SBb,0,0,0,0,1,0,0,0,0
PGC 35684  ,PGC0035684,Irr,0,1,0,0,0,0,0,0,0
PGC 26903  ,PGC0026903,Sc,0,0,0,0,0,0,0,0,1
PGC 38690  ,PGC0038690,Sc,0,0,0,0,0,0,0,0,1
PGC 37584  ,PGC0037584,Sc,0,0,0,0,0,0,0,0,1
PGC 26759  ,PGC0026759,SBa,0,0,0,1,0,0,0,0,0
PGC 56875  ,PGC0056875,S0,0,0,1,0,0,0,0,0,0
PGC 39635  ,PGC0039635,Sc,0,0,0,0,0,0,0,0,1
PGC 26666  ,PGC0026666,Sc,0,0,0,0,0,0,0,0,1
PGC 49894  ,PGC0049894,Irr,0,1,0,0,0,0,0,0,0
PGC 53561  ,PGC0053561,SBc,0,0,0,0,0,1,0,0,0
PGC 32149  ,PGC0032149,Sb,0,0,0,0,0,0,0,1,0
PGC 26294  ,PGC0026294,Sc,0,0,0,0,0,0,0,0,1
PGC 22279  ,PGC0022279,Sc,0,0,0,0,0,0,0,0,1
PGC 21665  ,PGC0021665,Sb,0,0,0,0,0,0,0,1,0
PGC 25976  ,PGC0025976,Sb,0,0,0,0,0,0,0,1,0
PGC 21659  ,PGC0021659,E,1,0,0,0,0,0,0,0,0
PGC 53437  ,PGC0053437,SBb,0,0,0,0,1,0,0,0,0
PGC 53408  ,PGC0053408,S0,0,0,1,0,0,0,0,0,0
PGC 36825  ,PGC0036825,Irr,0,1,0,0,0,0,0,0,0
PGC 21618  ,PGC0021618,SBb,0,0,0,0,1,0,0,0,0
PGC 39680  ,PGC0039680,S0,0,0,1,0,0,0,0,0,0
PGC 47658  ,PGC0047658,Irr,0,1,0,0,0,0,0,0,0
PGC 33433  ,PGC0033433,Sc,0,0,0,0,0,0,0,0,1
PGC 58095  ,PGC0058095,SBa,0,0,0,1,0,0,0,0,0
PGC 53616  ,PGC0053616,Irr,0,1,0,0,0,0,0,0,0
PGC 37893  ,PGC0037893,Irr,0,1,0,0,0,0,0,0,0
PGC 45737  ,PGC0045737,Sc,0,0,0,0,0,0,0,0,1
PGC 51955  ,PGC0051955,Sb,0,0,0,0,0,0,0,1,0
PGC 52901  ,PGC0052901,Sc,0,0,0,0,0,0,0,0,1
PGC 51901  ,PGC0051901,SBc,0,0,0,0,0,1,0,0,0
PGC 47985  ,PGC0047985,Sb,0,0,0,0,0,0,0,1,0
PGC 30795  ,PGC0030795,Sc,0,0,0,0,0,0,0,0,1
PGC 33444  ,PGC0033444,Sb,0,0,0,0,0,0,0,1,0
PGC 22162  ,PGC0022162,E,1,0,0,0,0,0,0,0,0
PGC 33138  ,PGC0033138,E,1,0,0,0,0,0,0,0,0
PGC 25547  ,PGC0025547,SBb,0,0,0,0,1,0,0,0,0
PGC 45739  ,PGC0045739,SBb,0,0,0,0,1,0,0,0,0
PGC 37072  ,PGC0037072,S0,0,0,1,0,0,0,0,0,0
PGC 33370  ,PGC0033370,SBa,0,0,0,1,0,0,0,0,0
PGC 22093  ,PGC0022093,Sa,0,0,0,0,0,0,1,0,0
PGC 26541  ,PGC0026541,Sc,0,0,0,0,0,0,0,0,1
PGC 38781  ,PGC0038781,Irr,0,1,0,0,0,0,0,0,0
PGC 35671  ,PGC0035671,Sc,0,0,0,0,0,0,0,0,1
PGC 50728  ,PGC0050728,Sb,0,0,0,0,0,0,0,1,0
PGC 29174  ,PGC0029174,Sc,0,0,0,0,0,0,0,0,1
PGC 25875  ,PGC0025875,SBa,0,0,0,1,0,0,0,0,0
PGC 42530  ,PGC0042530,Sb,0,0,0,0,0,0,0,1,0
PGC 52713  ,PGC0052713,Sb,0,0,0,0,0,0,0,1,0
PGC 22052  ,PGC0022052,Sb,0,0,0,0,0,0,0,1,0
PGC 40918  ,PGC0040918,SBb,0,0,0,0,1,0,0,0,0
PGC 49634  ,PGC0049634,Sa,0,0,0,0,0,0,1,0,0
PGC 25870  ,PGC0025870,Sa,0,0,0,0,0,0,1,0,0
PGC 45015  ,PGC0045015,Sc,0,0,0,0,0,0,0,0,1
PGC 51340  ,PGC0051340,Sa,0,0,0,0,0,0,1,0,0
PGC 37022  ,PGC0037022,S0,0,0,1,0,0,0,0,0,0
PGC 51599  ,PGC0051599,Sc,0,0,0,0,0,0,0,0,1
PGC 33325  ,PGC0033325,Sc,0,0,0,0,0,0,0,0,1
PGC 34859  ,PGC0034859,S0,0,0,1,0,0,0,0,0,0
PGC 45915  ,PGC0045915,Sb,0,0,0,0,0,0,0,1,0
PGC 45085  ,PGC0045085,Sc,0,0,0,0,0,0,0,0,1
PGC 25308  ,PGC0025308,Sc,0,0,0,0,0,0,0,0,1
PGC 25600  ,PGC0025600,Sb,0,0,0,0,0,0,0,1,0
PGC 50331  ,PGC0050331,E,1,0,0,0,0,0,0,0,0
PGC 46530  ,PGC0046530,Sc,0,0,0,0,0,0,0,0,1
PGC 39004  ,PGC0039004,E,1,0,0,0,0,0,0,0,0
PGC 32705  ,PGC0032705,SBb,0,0,0,0,1,0,0,0,0
PGC 52328  ,PGC0052328,Sb,0,0,0,0,0,0,0,1,0
PGC 26363  ,PGC0026363,Sb,0,0,0,0,0,0,0,1,0
PGC 22752  ,PGC0022752,Sc,0,0,0,0,0,0,0,0,1
PGC 28846  ,PGC0028846,SBb,0,0,0,0,1,0,0,0,0
PGC 55756  ,PGC0055756,Sc,0,0,0,0,0,0,0,0,1
PGC 24887  ,PGC0024887,Sc,0,0,0,0,0,0,0,0,1
PGC 50472  ,PGC0050472,Irr,0,1,0,0,0,0,0,0,0
PGC 51256  ,PGC0051256,Irr,0,1,0,0,0,0,0,0,0
PGC 52344  ,PGC0052344,Sb,0,0,0,0,0,0,0,1,0
PGC 53844  ,PGC0053844,Sb,0,0,0,0,0,0,0,1,0
PGC 33633  ,PGC0033633,Sc,0,0,0,0,0,0,0,0,1
PGC 25305  ,PGC0025305,Sa,0,0,0,0,0,0,1,0,0
PGC 24423  ,PGC0024423,SBb,0,0,0,0,1,0,0,0,0
PGC 25910  ,PGC0025910,Sc,0,0,0,0,0,0,0,0,1
PGC 26329  ,PGC0026329,SBb,0,0,0,0,1,0,0,0,0
PGC 25143  ,PGC0025143,E,1,0,0,0,0,0,0,0,0
PGC 48259  ,PGC0048259,Irr,0,1,0,0,0,0,0,0,0
PGC 25154  ,PGC0025154,Sc,0,0,0,0,0,0,0,0,1
PGC 52266  ,PGC0052266,Sa,0,0,0,0,0,0,1,0,0
PGC 36343  ,PGC0036343,Sc,0,0,0,0,0,0,0,0,1
PGC 43124  ,PGC0043124,Irr,0,1,0,0,0,0,0,0,0
PGC 25683  ,PGC0025683,SBa,0,0,0,1,0,0,0,0,0
PGC 35506  ,PGC0035506,Sc,0,0,0,0,0,0,0,0,1
PGC 25147  ,PGC0025147,Sc,0,0,0,0,0,0,0,0,1
PGC 29469  ,PGC0029469,SBc,0,0,0,0,0,1,0,0,0
PGC 27091  ,PGC0027091,Irr,0,1,0,0,0,0,0,0,0
PGC 36973  ,PGC0036973,Sc,0,0,0,0,0,0,0,0,1
PGC 53936  ,PGC0053936,Sc,0,0,0,0,0,0,0,0,1
PGC 39203  ,PGC0039203,Sc,0,0,0,0,0,0,0,0,1
PGC 45502  ,PGC0045502,E,1,0,0,0,0,0,0,0,0
PGC 23845  ,PGC0023845,Sc,0,0,0,0,0,0,0,0,1
PGC 24517  ,PGC0024517,Sa,0,0,0,0,0,0,1,0,0
PGC 25142  ,PGC0025142,SBa,0,0,0,1,0,0,0,0,0
PGC 53217  ,PGC0053217,Sc,0,0,0,0,0,0,0,0,1
PGC 43452  ,PGC0043452,Sc,0,0,0,0,0,0,0,0,1
PGC 32182  ,PGC0032182,Sc,0,0,0,0,0,0,0,0,1
PGC 33346  ,PGC0033346,Irr,0,1,0,0,0,0,0,0,0
PGC 25194  ,PGC0025194,Sa,0,0,0,0,0,0,1,0,0
PGC 21782  ,PGC0021782,Sc,0,0,0,0,0,0,0,0,1
PGC 39316  ,PGC0039316,Irr,0,1,0,0,0,0,0,0,0
PGC 41739  ,PGC0041739,Sa,0,0,0,0,0,0,1,0,0
PGC 44032  ,PGC0044032,SBb,0,0,0,0,1,0,0,0,0
PGC 38951  ,PGC0038951,Irr,0,1,0,0,0,0,0,0,0
PGC 23880  ,PGC0023880,Sb,0,0,0,0,0,0,0,1,0
PGC 50674  ,PGC0050674,SBc,0,0,0,0,0,1,0,0,0
PGC 53442  ,PGC0053442,Sa,0,0,0,0,0,0,1,0,0
PGC 45457  ,PGC0045457,Sc,0,0,0,0,0,0,0,0,1
PGC 41400  ,PGC0041400,SBb,0,0,0,0,1,0,0,0,0
PGC 55065  ,PGC0055065,Sb,0,0,0,0,0,0,0,1,0
PGC 24372  ,PGC0024372,SBb,0,0,0,0,1,0,0,0,0
PGC 24572  ,PGC0024572,Sa,0,0,0,0,0,0,1,0,0
PGC 25290  ,PGC0025290,Sb,0,0,0,0,0,0,0,1,0
PGC 26302  ,PGC0026302,E,1,0,0,0,0,0,0,0,0
PGC 54095  ,PGC0054095,Sb,0,0,0,0,0,0,0,1,0
PGC 23996  ,PGC0023996,Sb,0,0,0,0,0,0,0,1,0
PGC 53644  ,PGC0053644,Irr,0,1,0,0,0,0,0,0,0
PGC 23069  ,PGC0023069,Sc,0,0,0,0,0,0,0,0,1
PGC 60105  ,PGC0060105,SBb,0,0,0,0,1,0,0,0,0
PGC 37735  ,PGC0037735,SBc,0,0,0,0,0,1,0,0,0
PGC 36439  ,PGC0036439,SBb,0,0,0,0,1,0,0,0,0
PGC 24082  ,PGC0024082,Sb,0,0,0,0,0,0,0,1,0
PGC 47096  ,PGC0047096,E,1,0,0,0,0,0,0,0,0
PGC 45560  ,PGC0045560,Sa,0,0,0,0,0,0,1,0,0
PGC 36370  ,PGC0036370,Sa,0,0,0,0,0,0,1,0,0
PGC 26142  ,PGC0026142,Irr,0,1,0,0,0,0,0,0,0
PGC 43430  ,PGC0043430,E,1,0,0,0,0,0,0,0,0
PGC 22321  ,PGC0022321,E,1,0,0,0,0,0,0,0,0
PGC 22322  ,PGC0022322,E,1,0,0,0,0,0,0,0,0
PGC 22110  ,PGC0022110,SBb,0,0,0,0,1,0,0,0,0
PGC 31269  ,PGC0031269,S0,0,0,1,0,0,0,0,0,0
PGC 24908  ,PGC0024908,SBb,0,0,0,0,1,0,0,0,0
PGC 35002  ,PGC0035002,Sc,0,0,0,0,0,0,0,0,1
PGC 53763  ,PGC0053763,S0,0,0,1,0,0,0,0,0,0
PGC 35615  ,PGC0035615,S0,0,0,1,0,0,0,0,0,0
PGC 35618  ,PGC0035618,S0,0,0,1,0,0,0,0,0,0
PGC 26246  ,PGC0026246,Sa,0,0,0,0,0,0,1,0,0
PGC 57707  ,PGC0057707,E,1,0,0,0,0,0,0,0,0
PGC 29472  ,PGC0029472,SBc,0,0,0,0,0,1,0,0,0
PGC 39704  ,PGC0039704,Sc,0,0,0,0,0,0,0,0,1
PGC 38645  ,PGC0038645,SBc,0,0,0,0,0,1,0,0,0
PGC 37553  ,PGC0037553,Irr,0,1,0,0,0,0,0,0,0
PGC 44641  ,PGC0044641,Irr,0,1,0,0,0,0,0,0,0
PGC 29206  ,PGC0029206,SBb,0,0,0,0,1,0,0,0,0
PGC 55047  ,PGC0055047,Sc,0,0,0,0,0,0,0,0,1
PGC 52607  ,PGC0052607,Sc,0,0,0,0,0,0,0,0,1
PGC 37700  ,PGC0037700,Irr,0,1,0,0,0,0,0,0,0
PGC 37091  ,PGC0037091,Sb,0,0,0,0,0,0,0,1,0
PGC 24351  ,PGC0024351,SBc,0,0,0,0,0,1,0,0,0
PGC 30044  ,PGC0030044,Sb,0,0,0,0,0,0,0,1,0
PGC 31003  ,PGC0031003,Sb,0,0,0,0,0,0,0,1,0
PGC 22644  ,PGC0022644,SBa,0,0,0,1,0,0,0,0,0
PGC 25235  ,PGC0025235,Sc,0,0,0,0,0,0,0,0,1
PGC 24909  ,PGC0024909,E,1,0,0,0,0,0,0,0,0
PGC 27944  ,PGC0027944,SBa,0,0,0,1,0,0,0,0,0
PGC 34975  ,PGC0034975,Sb,0,0,0,0,0,0,0,1,0
PGC 35202  ,PGC0035202,Sc,0,0,0,0,0,0,0,0,1
PGC 53476  ,PGC0053476,Sc,0,0,0,0,0,0,0,0,1
PGC 34989  ,PGC0034989,Irr,0,1,0,0,0,0,0,0,0
PGC 25757  ,PGC0025757,Sb,0,0,0,0,0,0,0,1,0
PGC 29142  ,PGC0029142,S0,0,0,1,0,0,0,0,0,0
PGC 42832  ,PGC0042832,Irr,0,1,0,0,0,0,0,0,0
PGC 32221  ,PGC0032221,Irr,0,1,0,0,0,0,0,0,0
PGC 23412  ,PGC0023412,SBa,0,0,0,1,0,0,0,0,0
PGC 50581  ,PGC0050581,Sc,0,0,0,0,0,0,0,0,1
PGC 22134  ,PGC0022134,Sc,0,0,0,0,0,0,0,0,1
PGC 32740  ,PGC0032740,Irr,0,1,0,0,0,0,0,0,0
PGC 49431  ,PGC0049431,Sa,0,0,0,0,0,0,1,0,0
PGC 48392  ,PGC0048392,Sb,0,0,0,0,0,0,0,1,0
PGC 44913  ,PGC0044913,Sb,0,0,0,0,0,0,0,1,0
PGC 31141  ,PGC0031141,Irr,0,1,0,0,0,0,0,0,0
PGC 23741  ,PGC0023741,SBc,0,0,0,0,0,1,0,0,0
PGC 34670  ,PGC0034670,Sc,0,0,0,0,0,0,0,0,1
PGC 54473  ,PGC0054473,Sb,0,0,0,0,0,0,0,1,0
PGC 36795  ,PGC0036795,Sb,0,0,0,0,0,0,0,1,0
PGC 40475  ,PGC0040475,Sa,0,0,0,0,0,0,1,0,0
PGC 54110  ,PGC0054110,SBa,0,0,0,1,0,0,0,0,0
PGC 39068  ,PGC0039068,Irr,0,1,0,0,0,0,0,0,0
PGC 43101  ,PGC0043101,Sa,0,0,0,0,0,0,1,0,0
PGC 25845  ,PGC0025845,Sc,0,0,0,0,0,0,0,0,1
PGC 37418  ,PGC0037418,Sc,0,0,0,0,0,0,0,0,1
PGC 52732  ,PGC0052732,Sa,0,0,0,0,0,0,1,0,0
PGC 42998  ,PGC0042998,SBb,0,0,0,0,1,0,0,0,0
PGC 54018  ,PGC0054018,Sb,0,0,0,0,0,0,0,1,0
PGC 47178  ,PGC0047178,Sa,0,0,0,0,0,0,1,0,0
PGC 23103  ,PGC0023103,Sa,0,0,0,0,0,0,1,0,0
PGC 30036  ,PGC0030036,SBb,0,0,0,0,1,0,0,0,0
PGC 23598  ,PGC0023598,Sc,0,0,0,0,0,0,0,0,1
PGC 35926  ,PGC0035926,Sa,0,0,0,0,0,0,1,0,0
PGC 35797  ,PGC0035797,Sc,0,0,0,0,0,0,0,0,1
PGC 37430  ,PGC0037430,S0,0,0,1,0,0,0,0,0,0
PGC 25781  ,PGC0025781,SBc,0,0,0,0,0,1,0,0,0
PGC 47495  ,PGC0047495,Irr,0,1,0,0,0,0,0,0,0
PGC 50338  ,PGC0050338,E,1,0,0,0,0,0,0,0,0
PGC 36836  ,PGC0036836,Sc,0,0,0,0,0,0,0,0,1
PGC 37063  ,PGC0037063,S0,0,0,1,0,0,0,0,0,0
PGC 22762  ,PGC0022762,Sb,0,0,0,0,0,0,0,1,0
PGC 42708  ,PGC0042708,SBb,0,0,0,0,1,0,0,0,0
PGC 37047  ,PGC0037047,Sb,0,0,0,0,0,0,0,1,0
PGC 35948  ,PGC0035948,Sb,0,0,0,0,0,0,0,1,0
PGC 33914  ,PGC0033914,Sb,0,0,0,0,0,0,0,1,0
PGC 23422  ,PGC0023422,SBa,0,0,0,1,0,0,0,0,0
PGC 33045  ,PGC0033045,SBc,0,0,0,0,0,1,0,0,0
PGC 50443  ,PGC0050443,SBb,0,0,0,0,1,0,0,0,0
PGC 37466  ,PGC0037466,Sb,0,0,0,0,0,0,0,1,0
PGC 60794  ,PGC0060794,Sa,0,0,0,0,0,0,1,0,0
PGC 37024  ,PGC0037024,Sc,0,0,0,0,0,0,0,0,1
PGC 37497  ,PGC0037497,Sa,0,0,0,0,0,0,1,0,0
PGC 48388  ,PGC0048388,Irr,0,1,0,0,0,0,0,0,0
PGC 32568  ,PGC0032568,Sa,0,0,0,0,0,0,1,0,0
PGC 47124  ,PGC0047124,SBb,0,0,0,0,1,0,0,0,0
PGC 23812  ,PGC0023812,Sb,0,0,0,0,0,0,0,1,0
PGC 30579  ,PGC0030579,Sc,0,0,0,0,0,0,0,0,1
PGC 36432  ,PGC0036432,Sc,0,0,0,0,0,0,0,0,1
PGC 33033  ,PGC0033033,Sb,0,0,0,0,0,0,0,1,0
PGC 32604  ,PGC0032604,Sc,0,0,0,0,0,0,0,0,1
PGC 55916  ,PGC0055916,SBa,0,0,0,1,0,0,0,0,0
PGC 36539  ,PGC0036539,Sb,0,0,0,0,0,0,0,1,0
PGC 45339  ,PGC0045339,Sb,0,0,0,0,0,0,0,1,0
PGC 29953  ,PGC0029953,SBb,0,0,0,0,1,0,0,0,0
PGC 48473  ,PGC0048473,Sb,0,0,0,0,0,0,0,1,0
PGC 48482  ,PGC0048482,SBa,0,0,0,1,0,0,0,0,0
PGC 23024  ,PGC0023024,E,1,0,0,0,0,0,0,0,0
PGC 37809  ,PGC0037809,Irr,0,1,0,0,0,0,0,0,0
PGC 25258  ,PGC0025258,SBb,0,0,0,0,1,0,0,0,0
PGC 48801  ,PGC0048801,Sb,0,0,0,0,0,0,0,1,0
PGC 50231  ,PGC0050231,S0,0,0,1,0,0,0,0,0,0
PGC 27893  ,PGC0027893,Sc,0,0,0,0,0,0,0,0,1
PGC 54267  ,PGC0054267,Sc,0,0,0,0,0,0,0,0,1
PGC 24108  ,PGC0024108,SBa,0,0,0,1,0,0,0,0,0
PGC 49993  ,PGC0049993,SBb,0,0,0,0,1,0,0,0,0
PGC 26970  ,PGC0026970,SBb,0,0,0,0,1,0,0,0,0
PGC 51008  ,PGC0051008,Irr,0,1,0,0,0,0,0,0,0
PGC 36660  ,PGC0036660,SBc,0,0,0,0,0,1,0,0,0
PGC 22710  ,PGC0022710,Irr,0,1,0,0,0,0,0,0,0
PGC 60723  ,PGC0060723,Sc,0,0,0,0,0,0,0,0,1
PGC 39090  ,PGC0039090,S0,0,0,1,0,0,0,0,0,0
PGC 32248  ,PGC0032248,Irr,0,1,0,0,0,0,0,0,0
PGC 36000  ,PGC0036000,Irr,0,1,0,0,0,0,0,0,0
PGC 42919  ,PGC0042919,SBb,0,0,0,0,1,0,0,0,0
PGC 36238  ,PGC0036238,Sc,0,0,0,0,0,0,0,0,1
PGC 51509  ,PGC0051509,SBc,0,0,0,0,0,1,0,0,0
PGC 37037  ,PGC0037037,Irr,0,1,0,0,0,0,0,0,0
PGC 55529  ,PGC0055529,Sa,0,0,0,0,0,0,1,0,0
PGC 53967  ,PGC0053967,Sb,0,0,0,0,0,0,0,1,0
PGC 38665  ,PGC0038665,Sb,0,0,0,0,0,0,0,1,0
PGC 33532  ,PGC0033532,Sa,0,0,0,0,0,0,1,0,0
PGC 34029  ,PGC0034029,SBc,0,0,0,0,0,1,0,0,0
PGC 50355  ,PGC0050355,Sb,0,0,0,0,0,0,0,1,0
PGC 34268  ,PGC0034268,SBb,0,0,0,0,1,0,0,0,0
PGC 48784  ,PGC0048784,Sa,0,0,0,0,0,0,1,0,0
PGC 55459  ,PGC0055459,Sb,0,0,0,0,0,0,0,1,0
PGC 34741  ,PGC0034741,Sb,0,0,0,0,0,0,0,1,0
PGC 32876  ,PGC0032876,Sc,0,0,0,0,0,0,0,0,1
PGC 35813  ,PGC0035813,Irr,0,1,0,0,0,0,0,0,0
PGC 46152  ,PGC0046152,Sc,0,0,0,0,0,0,0,0,1
PGC 44117  ,PGC0044117,Sc,0,0,0,0,0,0,0,0,1
PGC 30322  ,PGC0030322,SBc,0,0,0,0,0,1,0,0,0
PGC 54314  ,PGC0054314,Irr,0,1,0,0,0,0,0,0,0
PGC 60192  ,PGC0060192,E,1,0,0,0,0,0,0,0,0
PGC 49663  ,PGC0049663,Irr,0,1,0,0,0,0,0,0,0
PGC 30462  ,PGC0030462,Sb,0,0,0,0,0,0,0,1,0
PGC 30419  ,PGC0030419,S0,0,0,1,0,0,0,0,0,0
PGC 32714  ,PGC0032714,SBb,0,0,0,0,1,0,0,0,0
PGC 35376  ,PGC0035376,SBc,0,0,0,0,0,1,0,0,0
PGC 30240  ,PGC0030240,Sa,0,0,0,0,0,0,1,0,0
PGC 52142  ,PGC0052142,Irr,0,1,0,0,0,0,0,0,0
PGC 55925  ,PGC0055925,Sc,0,0,0,0,0,0,0,0,1
PGC 26856  ,PGC0026856,Sb,0,0,0,0,0,0,0,1,0
PGC 30513  ,PGC0030513,Irr,0,1,0,0,0,0,0,0,0
PGC 30183  ,PGC0030183,SBa,0,0,0,1,0,0,0,0,0
PGC 60343  ,PGC0060343,SBa,0,0,0,1,0,0,0,0,0
PGC 24442  ,PGC0024442,Sb,0,0,0,0,0,0,0,1,0
PGC 29237  ,PGC0029237,SBb,0,0,0,0,1,0,0,0,0
PGC 51036  ,PGC0051036,Sb,0,0,0,0,0,0,0,1,0
PGC 25086  ,PGC0025086,Sb,0,0,0,0,0,0,0,1,0
PGC 33242  ,PGC0033242,SBc,0,0,0,0,0,1,0,0,0
PGC 33622  ,PGC0033622,SBc,0,0,0,0,0,1,0,0,0
PGC 35113  ,PGC0035113,SBc,0,0,0,0,0,1,0,0,0
PGC 22890  ,PGC0022890,Sa,0,0,0,0,0,0,1,0,0
PGC 50832  ,PGC0050832,Sb,0,0,0,0,0,0,0,1,0
PGC 34718  ,PGC0034718,Sb,0,0,0,0,0,0,0,1,0
PGC 46952  ,PGC0046952,Irr,0,1,0,0,0,0,0,0,0
PGC 23047  ,PGC0023047,Sb,0,0,0,0,0,0,0,1,0
PGC 55551  ,PGC0055551,E,1,0,0,0,0,0,0,0,0
PGC 36505  ,PGC0036505,S0,0,0,1,0,0,0,0,0,0
